run_id,lambda,track_file_name,resolved_track_path,status,message,row_count,transition_count,used_count,downhill_count,uphill_count,observed_acceptance,mean_uphill_delta,median_uphill_delta,max_probability_error,probability_valid,initial_params_match,best_cost_error,initial_temp,min_temp,cooling_rate,perturbation,gen_seed
176,3.5,track_csv/jasminum-remote/results/176.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/176.csv,ok,,2758,2757,100,49,51,1,0.0412212311462,0.0249272790928,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
177,3.75,track_csv/jasminum-remote/results/177.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/177.csv,ok,,2758,2757,100,44,56,1,0.0498847462151,0.0334489432123,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
178,3.25,track_csv/jasminum-remote/results/178.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/178.csv,ok,,2758,2757,100,55,45,1,0.0710852687676,0.0590218322803,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
179,3.5,track_csv/jasminum-remote/results/179.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/179.csv,ok,,2758,2757,100,54,46,1,0.0801570256296,0.0578861861923,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
180,3.75,track_csv/jasminum-remote/results/180.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/180.csv,ok,,2758,2757,100,50,50,1,0.104557449158,0.0860134029177,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
181,5.5,track_csv/jasminum-remote/results/181.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/181.csv,ok,,2758,2757,100,50,50,1,0.466469219852,0.0514298293397,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
182,6,track_csv/jasminum-remote/results/182.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/182.csv,ok,,2758,2757,100,46,54,1,0.0589986811299,0.047430752747,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
183,6.5,track_csv/jasminum-remote/results/183.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/183.csv,ok,,2758,2757,100,50,50,1,0.0718591098434,0.0555009064464,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
184,7,track_csv/jasminum-remote/results/184.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/184.csv,ok,,2758,2757,100,50,50,1,0.0712276635938,0.0490016849901,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
185,7.5,track_csv/jasminum-remote/results/185.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/185.csv,ok,,2758,2757,100,56,44,1,0.0566667581649,0.0480092688435,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
186,5.5,track_csv/jasminum-remote/results/186.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/186.csv,ok,,2758,2757,100,51,49,1,0.0381367038494,0.0330442834051,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
187,6,track_csv/jasminum-remote/results/187.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/187.csv,ok,,2758,2757,100,54,46,1,0.091619359438,0.0821099927812,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
188,6.5,track_csv/jasminum-remote/results/188.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/188.csv,ok,,2758,2757,100,49,51,1,0.0489477504247,0.0386412727323,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
189,7,track_csv/jasminum-remote/results/189.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/189.csv,ok,,2758,2757,100,45,55,1,0.0463838470235,0.0360353113916,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
190,7.5,track_csv/jasminum-remote/results/190.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/190.csv,ok,,2758,2757,100,48,52,1,0.0638891428286,0.0417213407243,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
191,5.5,track_csv/jasminum-remote/results/191.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/191.csv,ok,,2758,2757,100,47,53,1,0.0961722067006,0.0769575772699,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
192,6,track_csv/jasminum-remote/results/192.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/192.csv,ok,,2758,2757,100,49,51,1,0.0552007941251,0.0448604963823,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
193,6.5,track_csv/jasminum-remote/results/193.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/193.csv,ok,,2758,2757,100,47,53,1,0.0466022907615,0.0391667626354,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
194,7,track_csv/jasminum-remote/results/194.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/194.csv,ok,,2758,2757,100,45,55,1,0.0858579645889,0.0644197532552,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
195,7.5,track_csv/jasminum-remote/results/195.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/195.csv,ok,,2758,2757,100,45,55,1,0.0827844439287,0.0673324435598,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
196,5.5,track_csv/jasminum-remote/results/196.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/196.csv,ok,,2758,2757,100,56,44,1,0.0643209785093,0.0464983062168,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
197,6,track_csv/jasminum-remote/results/197.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/197.csv,ok,,2758,2757,100,50,50,1,0.0442187762396,0.0383502406244,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
198,6.5,track_csv/jasminum-remote/results/198.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/198.csv,ok,,2758,2757,100,51,49,1,0.0516689373041,0.0339900648465,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
199,7,track_csv/jasminum-remote/results/199.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/199.csv,ok,,2758,2757,100,51,49,1,0.111415969483,0.0984652398875,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
200,7.5,track_csv/jasminum-remote/results/200.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/200.csv,ok,,2758,2757,100,50,50,1,0.0497998373487,0.0360313567994,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
201,5.5,track_csv/jasminum-remote/results/201.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/201.csv,ok,,2758,2757,100,53,47,1,0.0659737299745,0.049504525203,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
202,6,track_csv/jasminum-remote/results/202.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/202.csv,ok,,2758,2757,100,48,52,1,0.0756645708261,0.0613437708963,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
203,6.5,track_csv/jasminum-remote/results/203.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/203.csv,ok,,2758,2757,100,51,49,1,0.119748771455,0.0410127691023,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
204,7,track_csv/jasminum-remote/results/204.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/204.csv,ok,,2758,2757,100,49,51,1,0.0516613110783,0.0396537405567,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
205,7.5,track_csv/jasminum-remote/results/205.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/205.csv,ok,,2758,2757,100,45,55,1,0.0704662566394,0.0528942002655,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
206,5.5,track_csv/jasminum-remote/results/206.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/206.csv,ok,,2758,2757,100,46,54,1,0.0397611056054,0.0332760619837,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
207,6,track_csv/jasminum-remote/results/207.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/207.csv,ok,,2758,2757,100,49,51,1,0.0432082207277,0.0379060466224,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
208,6.5,track_csv/jasminum-remote/results/208.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/208.csv,ok,,2758,2757,100,44,56,1,0.0603242568357,0.0508968542959,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
209,7,track_csv/jasminum-remote/results/209.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/209.csv,ok,,2758,2757,100,50,50,1,0.039841995074,0.0330972231107,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
210,7.5,track_csv/jasminum-remote/results/210.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/210.csv,ok,,2758,2757,100,53,47,1,0.0888516371244,0.0576961012719,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
211,5.5,track_csv/jasminum-remote/results/211.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/211.csv,ok,,2758,2757,100,54,46,1,0.126630559692,0.082618119323,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
212,6,track_csv/jasminum-remote/results/212.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/212.csv,ok,,2758,2757,100,50,50,1,0.025957296031,0.0232642453084,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
213,6.5,track_csv/jasminum-remote/results/213.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/213.csv,ok,,2758,2757,100,50,50,1,0.101586482951,0.0786949031342,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
214,7,track_csv/jasminum-remote/results/214.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/214.csv,ok,,2758,2757,100,51,49,1,0.0355324455932,0.0230254619937,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
215,7.5,track_csv/jasminum-remote/results/215.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/215.csv,ok,,2758,2757,100,53,47,1,0.0452185068614,0.0295975919833,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
216,5.5,track_csv/jasminum-remote/results/216.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/216.csv,ok,,2758,2757,100,49,51,1,0.0891492179106,0.0806274726254,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
217,6,track_csv/jasminum-remote/results/217.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/217.csv,ok,,2758,2757,100,50,50,1,0.0728316431279,0.0560342642504,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
218,6.5,track_csv/jasminum-remote/results/218.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/218.csv,ok,,2758,2757,100,50,50,1,0.0849252794765,0.0673714818611,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
219,7,track_csv/jasminum-remote/results/219.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/219.csv,ok,,2758,2757,100,46,54,1,0.042305113569,0.0379070863283,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
220,7.5,track_csv/jasminum-remote/results/220.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/220.csv,ok,,2758,2757,100,52,48,1,0.0523082725305,0.0470721420577,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
221,5.5,track_csv/jasminum-remote/results/221.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/221.csv,ok,,2758,2757,100,46,54,1,0.0500248085285,0.0343220438886,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
222,6,track_csv/jasminum-remote/results/222.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/222.csv,ok,,2758,2757,100,48,52,1,0.0381383007622,0.0299303098944,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
223,6.5,track_csv/jasminum-remote/results/223.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/223.csv,ok,,2758,2757,100,51,49,1,0.0967050862496,0.095790601646,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
224,7,track_csv/jasminum-remote/results/224.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/224.csv,ok,,2758,2757,100,47,53,1,0.0452746206054,0.0352334770303,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
225,7.5,track_csv/jasminum-remote/results/225.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/225.csv,ok,,2758,2757,100,50,50,1,0.0375482694657,0.0191314728986,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
226,5.5,track_csv/jasminum-remote/results/226.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/226.csv,ok,,2758,2757,100,49,51,1,0.0646364112434,0.0450493808236,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
227,6,track_csv/jasminum-remote/results/227.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/227.csv,ok,,2758,2757,100,54,46,1,0.0930613087499,0.0651152434934,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
228,6.5,track_csv/jasminum-remote/results/228.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/228.csv,ok,,2758,2757,100,47,53,1,0.0786032822863,0.0722114711102,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
229,7,track_csv/jasminum-remote/results/229.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/229.csv,ok,,2758,2757,100,56,44,1,0.0491278558857,0.0337140790085,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
230,7.5,track_csv/jasminum-remote/results/230.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/230.csv,ok,,2758,2757,100,50,50,1,0.0468080816184,0.0332587996236,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
231,8,track_csv/jasminum-remote/results/231.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/231.csv,ok,,2758,2757,100,51,49,1,0.076048496793,0.0649094651793,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
232,8.5,track_csv/jasminum-remote/results/232.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/232.csv,ok,,2758,2757,100,47,53,1,0.047241803037,0.033088534886,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
233,9,track_csv/jasminum-remote/results/233.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/233.csv,ok,,2758,2757,100,47,53,1,0.0503024824852,0.051178245835,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
234,9.5,track_csv/jasminum-remote/results/234.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/234.csv,ok,,2758,2757,100,50,50,1,0.0526608515891,0.0409468678879,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
235,10,track_csv/jasminum-remote/results/235.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/235.csv,ok,,2758,2757,100,52,48,1,0.083620681877,0.0498268502845,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
236,8,track_csv/jasminum-remote/results/236.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/236.csv,ok,,2758,2757,100,53,47,1,0.127402196056,0.0997075463385,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
237,8.5,track_csv/jasminum-remote/results/237.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/237.csv,ok,,2758,2757,100,48,52,1,0.0851973311127,0.0574150288977,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
238,9,track_csv/jasminum-remote/results/238.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/238.csv,ok,,2758,2757,100,47,53,1,0.046147024849,0.0368205142115,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
239,9.5,track_csv/jasminum-remote/results/239.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/239.csv,ok,,2758,2757,100,50,50,1,0.0569624608243,0.0463708145068,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
240,10,track_csv/jasminum-remote/results/240.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/240.csv,ok,,2758,2757,100,53,47,1,0.0310418334294,0.0224833296587,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
241,8,track_csv/jasminum-remote/results/241.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/241.csv,ok,,2758,2757,100,44,56,1,0.0555040942653,0.047284256889,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
242,8.5,track_csv/jasminum-remote/results/242.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/242.csv,ok,,2758,2757,100,51,49,1,0.0440865587876,0.0339609213053,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
243,9,track_csv/jasminum-remote/results/243.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/243.csv,ok,,2758,2757,100,55,45,1,0.0633546547957,0.048930225858,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
244,9.5,track_csv/jasminum-remote/results/244.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/244.csv,ok,,2758,2757,100,52,48,1,0.134546241785,0.0553331432974,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
245,10,track_csv/jasminum-remote/results/245.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/245.csv,ok,,2758,2757,100,51,49,1,0.0429656270242,0.0376401276055,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
246,8,track_csv/jasminum-remote/results/246.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/246.csv,ok,,2758,2757,100,52,48,1,0.043103885561,0.0338174419621,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
247,8.5,track_csv/jasminum-remote/results/247.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/247.csv,ok,,2758,2757,100,54,46,1,0.0727831477887,0.0469372923299,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
248,9,track_csv/jasminum-remote/results/248.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/248.csv,ok,,2758,2757,100,46,54,1,0.0265267769204,0.0230294971635,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
249,9.5,track_csv/jasminum-remote/results/249.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/249.csv,ok,,2758,2757,100,53,47,1,0.0494284701875,0.042816051294,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
250,10,track_csv/jasminum-remote/results/250.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/250.csv,ok,,2758,2757,100,49,51,1,0.089681704858,0.0579021412669,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
251,8,track_csv/jasminum-remote/results/251.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/251.csv,ok,,2758,2757,100,55,45,1,0.0593308619463,0.0408442419178,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
252,8.5,track_csv/jasminum-remote/results/252.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/252.csv,ok,,2758,2757,100,51,49,1,0.079642034585,0.0753103999893,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
253,9,track_csv/jasminum-remote/results/253.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/253.csv,ok,,2758,2757,100,45,55,1,0.0902991945239,0.0500530954693,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
254,9.5,track_csv/jasminum-remote/results/254.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/254.csv,ok,,2758,2757,100,52,48,1,0.121678451468,0.102710737713,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
255,10,track_csv/jasminum-remote/results/255.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/255.csv,ok,,2758,2757,100,49,51,1,0.0522572805486,0.0371883069975,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
256,8,track_csv/jasminum-remote/results/256.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/256.csv,ok,,2758,2757,100,49,51,1,0.0603104388482,0.0404676573063,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
257,8.5,track_csv/jasminum-remote/results/257.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/257.csv,ok,,2758,2757,100,51,49,1,0.0602383814639,0.0463136729788,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
258,9,track_csv/jasminum-remote/results/258.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/258.csv,ok,,2758,2757,100,52,48,1,0.0410185421253,0.0383750131029,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
259,9.5,track_csv/jasminum-remote/results/259.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/259.csv,ok,,2758,2757,100,57,43,1,0.0390364447505,0.031277761634,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
260,10,track_csv/jasminum-remote/results/260.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/260.csv,ok,,2758,2757,100,48,52,1,0.0669142630169,0.0465139425812,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
261,8,track_csv/jasminum-remote/results/261.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/261.csv,ok,,2758,2757,100,55,45,1,0.104334667604,0.0747556950448,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
262,8.5,track_csv/jasminum-remote/results/262.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/262.csv,ok,,2758,2757,100,41,59,1,0.0420387759118,0.035271620088,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
263,9,track_csv/jasminum-remote/results/263.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/263.csv,ok,,2758,2757,100,51,49,1,0.0667391103745,0.0483580934581,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
264,9.5,track_csv/jasminum-remote/results/264.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/264.csv,ok,,2758,2757,100,53,47,1,0.0833959198701,0.0724311873932,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
265,10,track_csv/jasminum-remote/results/265.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/265.csv,ok,,2758,2757,100,51,49,1,0.0555611243393,0.0460028240751,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
