lambda,target_acceptance,valid_run_count,pooled_transition_count,pooled_empirical_t0,pooled_paper_t0,mean_run_t0,median_run_t0,sd_run_t0,min_run_t0,p10_run_t0,p90_run_t0,max_run_t0,bootstrap_mean_ci_low,bootstrap_mean_ci_high
17.5,0.95,10,1000,0.595532357831,1.00536863872,0.599765301424,0.552139914068,0.213778275898,0.303732061813,0.450119599715,0.789225388886,1.09086200586,0.489134276543,0.735680793716
17.5,0.99,10,1000,3.52830826108,5.24410193456,4.18944348979,3.14035426419,3.13290850301,1.67447729504,2.42118490194,6.49831852799,12.5023306318,2.75878065709,6.28625784607
20,0.8,10,1000,0.0803334692495,0.111910650337,0.0814145590964,0.0808976019,0.0155045728645,0.0508832418546,0.0682503142205,0.0993950428021,0.100137024724,0.0719401167445,0.0901289545298
20,0.85,10,1000,0.122916137262,0.160049677795,0.124237743018,0.123495052022,0.0239362640979,0.0773212993227,0.102954807897,0.152311512806,0.15545724053,0.109297541561,0.137607808746
20,0.9,10,1000,0.208437842417,0.255539457344,0.210306351443,0.209553329616,0.0417935695077,0.129681859118,0.172720123968,0.257853139337,0.272090618584,0.185481061757,0.234230689694
20,0.95,10,1000,0.46844025998,0.540718020679,0.473941047434,0.469497877732,0.10683998631,0.285905322343,0.382953298095,0.578600131658,0.678665523859,0.412341744302,0.537210580372
20,0.99,10,1000,2.66698488239,2.81820815493,2.72277238065,2.55187476104,1.01196254352,1.53304172622,2.06838407929,3.28015574101,5.33614506783,2.2266687601,3.39890781456
22.5,0.8,10,1000,0.0998806684452,0.150413525529,0.102544483905,0.0949894967263,0.0320073873727,0.0633854084021,0.0725112250736,0.145546926567,0.155032473239,0.0847284817564,0.12178418334
22.5,0.85,10,1000,0.153285734926,0.215200825895,0.156506612362,0.148261499729,0.048037951336,0.0996295268431,0.108789968061,0.226301106337,0.230399822643,0.129784948575,0.185564874374
22.5,0.9,10,1000,0.261141101377,0.343703487478,0.265207006213,0.25521038175,0.081221244351,0.172958824409,0.180795105763,0.381865481729,0.3950545771,0.219694044614,0.314144879043
22.5,0.95,10,1000,0.591416490506,0.727458102774,0.597231852397,0.595043742787,0.183689885744,0.394379420547,0.395917675456,0.83808933172,0.917503581108,0.496390770447,0.705347809113
22.5,0.99,10,1000,3.44583322689,3.79214942563,3.56024117626,3.22521453068,1.45548575374,2.10796353521,2.16334506642,5.28124408621,6.51781848492,2.75503670019,4.4313678753
25,0.8,10,1000,0.117593520005,0.151121788931,0.121658259439,0.117927351359,0.0379719947897,0.063075603692,0.084795530807,0.156378387783,0.192270690865,0.0994250081012,0.1442569349
25,0.85,10,1000,0.18034213952,0.215874442571,0.185108812735,0.175858052121,0.0582442785645,0.0950352369194,0.128512294697,0.24875384058,0.289511392936,0.150882264892,0.21970981644
25,0.9,10,1000,0.306616276672,0.344351543992,0.312252504497,0.294091108548,0.0994441739055,0.158754394548,0.215706800097,0.438485901011,0.482636359717,0.256077700126,0.373477504059
25,0.95,10,1000,0.687951747377,0.728093843329,0.694672841551,0.650039227702,0.224388350695,0.349493147492,0.476860262446,1.01589815928,1.05965565409,0.567386626249,0.832880790539
25,0.99,10,1000,3.75068425936,3.79286680086,3.75846775768,3.49501193702,1.22837741569,1.87386745425,2.56461427614,5.6550505376,5.66829292468,3.05744832706,4.52988023627
30,0.8,10,1000,0.0868461495478,0.146158243375,0.0942047248242,0.0779699131506,0.0502409983128,0.0475923159686,0.0562492055829,0.135396207826,0.22183779375,0.0699073849088,0.127032984975
30,0.85,10,1000,0.135985564446,0.209772950208,0.144865132788,0.118817765417,0.0775407882682,0.0734687853479,0.0862505956226,0.204870073556,0.343553457918,0.107321150494,0.195307250835
30,0.9,10,1000,0.235886200941,0.335862733803,0.246282370575,0.202274689106,0.131843190662,0.126312492772,0.146033200636,0.343919937254,0.586157637169,0.183604250368,0.331445872426
30,0.95,10,1000,0.542652024704,0.712283766376,0.554251260534,0.464488734366,0.293301934392,0.287787984186,0.324974615421,0.76101762942,1.31266963422,0.415548860512,0.751036190583
30,0.99,10,1000,3.22244462358,3.71805165303,3.39582836953,2.51955559856,1.96024104321,1.59130452976,1.75520355569,6.72209820864,7.12050748081,2.35246647911,4.6328203293
35,0.8,10,1000,0.0915519989008,0.116338312103,0.0928629016346,0.092309482987,0.0207019357794,0.0604558454385,0.0751833516449,0.109909914824,0.138125146277,0.0812743309606,0.10584680294
35,0.85,10,1000,0.141240733576,0.166793455863,0.142892753989,0.139835595091,0.0317017623287,0.100737450082,0.113578082262,0.167903341113,0.215670512334,0.12590283592,0.162984937142
35,0.9,10,1000,0.240614306444,0.266823815702,0.242574941192,0.234359606119,0.053778697003,0.182063570149,0.189681818364,0.282845666589,0.369428848658,0.214627153431,0.277014432682
35,0.95,10,1000,0.538718778906,0.565483615741,0.540956409848,0.517625140575,0.12001425062,0.415695450909,0.425547904898,0.625869716502,0.827972717831,0.47880230586,0.621959224409
35,0.99,10,1000,2.92327281386,2.95041610349,2.92571187609,2.79721766655,0.649837816321,2.21273337739,2.36573100533,3.36437750105,4.48700620439,2.5835396434,3.34235683937
40,0.8,10,1000,0.150560042566,0.184979765496,0.155161219366,0.143125461899,0.054891477087,0.0878982108066,0.115022343981,0.245783439224,0.261850926224,0.125687728074,0.189250800215
40,0.85,10,1000,0.229164953946,0.264497471043,0.234406221318,0.219449448297,0.0807543669619,0.133913002265,0.177360826711,0.368356518928,0.389926915437,0.19124316566,0.286301418972
40,0.9,10,1000,0.386061225677,0.422237483155,0.391930949785,0.364258053079,0.132685477797,0.225558529451,0.298602716493,0.612010216432,0.645343672333,0.320859930659,0.475879766312
40,0.95,10,1000,0.856391176361,0.893335208421,0.862861380576,0.792326144271,0.288735296216,0.499918261272,0.653769882887,1.34038837561,1.41021986015,0.711804423772,1.04118362925
40,0.99,10,1000,4.6181373201,4.65563894231,4.62506006738,4.21373329564,1.53763856676,2.69310293905,3.48847755378,7.15913608003,7.52442691861,3.78586283128,5.64060255211
45,0.8,10,1000,0.131711465097,0.161343921832,0.133892400318,0.132187559239,0.0356589002948,0.0882118503004,0.0903320509201,0.160508333075,0.210048801682,0.113493443461,0.155915999838
45,0.85,10,1000,0.200045654205,0.230432401721,0.202425725866,0.198261616023,0.0522296889016,0.137762447659,0.139450459559,0.242695018058,0.315445722731,0.173985402072,0.234862062063
45,0.9,10,1000,0.336378521594,0.367517865936,0.338947769703,0.331958645392,0.0852439879162,0.236606392555,0.237366339116,0.405648995924,0.524420236121,0.292154433781,0.39184409982
45,0.95,10,1000,0.745077994123,0.776980358564,0.747852406515,0.734841517587,0.184159955295,0.530562408245,0.53243632781,0.892105277726,1.14823500185,0.64861794128,0.860938920706
45,0.99,10,1000,4.01466822323,4.04719197271,4.01763744591,3.94986677899,0.975736066795,2.87483388142,2.89672728518,4.79058566061,6.12896219335,3.49026064797,4.63104864257
50,0.8,10,1000,0.11458683232,0.147754644474,0.120364419028,0.115475373357,0.0472386998421,0.0594822686965,0.0747711302686,0.171552818051,0.214094136652,0.0948761475968,0.149633817406
50,0.85,10,1000,0.177009337348,0.211105214107,0.18345297419,0.174645019433,0.0711019535366,0.0902210852377,0.113013735078,0.261410508867,0.320585394617,0.144354001928,0.226286173062
50,0.9,10,1000,0.301905746055,0.33679527479,0.308948846211,0.29259059216,0.118724449584,0.151418167757,0.189016355921,0.439644421126,0.532551235151,0.241509741735,0.37957800746
50,0.95,10,1000,0.676639966847,0.71220545285,0.684216683869,0.645896567791,0.261349586058,0.334501498928,0.41623268486,0.971635328774,1.16667772973,0.539220684759,0.843970425023
50,0.99,10,1000,3.67438087173,3.71041207715,3.68233918138,3.47087002664,1.4014269991,1.79745618684,2.23154936393,5.21870399769,6.23390684805,2.90232881075,4.51650136573
