run_id,lambda,target_acceptance,empirical_t0,paper_t0,used_count,downhill_fraction,mean_uphill_delta,observed_acceptance,status,track_file_name
102,4.25,0.99,3.74969559878,3.78236535351,100,0.53,0.0813443255132,1,ok,track_csv/jasminum-remote/results/102.csv
103,4.5,0.8,0.136414346191,0.153550296697,100,0.46,0.0710359790541,1,ok,track_csv/jasminum-remote/results/103.csv
103,4.5,0.85,0.201098513518,0.218288535022,100,0.46,0.0710359790541,1,ok,track_csv/jasminum-remote/results/103.csv
103,4.5,0.9,0.329624188314,0.346864829642,100,0.46,0.0710359790541,1,ok,track_csv/jasminum-remote/results/103.csv
103,4.5,0.95,0.713807285395,0.731095497906,100,0.46,0.0710359790541,1,ok,track_csv/jasminum-remote/results/103.csv
103,4.5,0.99,3.7829901085,3.80031422887,100,0.46,0.0710359790541,1,ok,track_csv/jasminum-remote/results/103.csv
104,4.75,0.8,0.0558265917531,0.0654142062388,100,0.54,0.0373217390403,1,ok,track_csv/jasminum-remote/results/104.csv
104,4.75,0.85,0.0850918147459,0.094568206284,100,0.54,0.0373217390403,1,ok,track_csv/jasminum-remote/results/104.csv
104,4.75,0.9,0.142890932891,0.152257526054,100,0.54,0.0373217390403,1,ok,track_csv/jasminum-remote/results/104.csv
104,4.75,0.95,0.315078898153,0.324341326312,100,0.54,0.0373217390403,1,ok,track_csv/jasminum-remote/results/104.csv
104,4.75,0.99,1.68888672602,1.6980707693,100,0.54,0.0373217390403,1,ok,track_csv/jasminum-remote/results/104.csv
105,5,0.8,0.130804241869,0.15918658528,100,0.51,0.0834972589765,1,ok,track_csv/jasminum-remote/results/105.csv
105,5,0.85,0.199872541554,0.228471818329,100,0.51,0.0834972589765,1,ok,track_csv/jasminum-remote/results/105.csv
105,5,0.9,0.337057180368,0.365801069321,100,0.51,0.0834972589765,1,ok,track_csv/jasminum-remote/results/105.csv
105,5,0.95,0.746941314793,0.775775747581,100,0.51,0.0834972589765,1,ok,track_csv/jasminum-remote/results/105.csv
105,5,0.99,4.02059610231,4.04947359021,100,0.51,0.0834972589765,1,ok,track_csv/jasminum-remote/results/105.csv
106,4,0.8,0.123662122116,0.144443011035,100,0.5,0.0737851912108,1,ok,track_csv/jasminum-remote/results/106.csv
106,4,0.85,0.185906945913,0.206869566996,100,0.5,0.0737851912108,1,ok,track_csv/jasminum-remote/results/106.csv
106,4,0.9,0.309549019619,0.330662440282,100,0.5,0.0737851912108,1,ok,track_csv/jasminum-remote/results/106.csv
106,4,0.95,0.679074160287,0.700311599181,100,0.5,0.0737851912108,1,ok,track_csv/jasminum-remote/results/106.csv
106,4,0.99,3.6309227007,3.65224274406,100,0.5,0.0737851912108,1,ok,track_csv/jasminum-remote/results/106.csv
107,4.25,0.8,0.161030552196,0.197416511731,100,0.47,0.0935328541014,1,ok,track_csv/jasminum-remote/results/107.csv
107,4.25,0.85,0.243494689357,0.281127852542,100,0.47,0.0935328541014,1,ok,track_csv/jasminum-remote/results/107.csv
107,4.25,0.9,0.408529175093,0.447329139925,100,0.47,0.0935328541014,1,ok,track_csv/jasminum-remote/results/107.csv
107,4.25,0.95,0.904038168366,0.943909598212,100,0.47,0.0935328541014,1,ok,track_csv/jasminum-remote/results/107.csv
107,4.25,0.99,4.86967283832,4.91032637188,100,0.47,0.0935328541014,1,ok,track_csv/jasminum-remote/results/107.csv
108,4.5,0.8,0.0776187518747,0.0938213930882,100,0.53,0.0520062054277,1,ok,track_csv/jasminum-remote/results/108.csv
108,4.5,0.85,0.118960797557,0.135287780198,100,0.53,0.0520062054277,1,ok,track_csv/jasminum-remote/results/108.csv
108,4.5,0.9,0.201000680685,0.21739026469,100,0.53,0.0520062054277,1,ok,track_csv/jasminum-remote/results/108.csv
108,4.5,0.95,0.445956901398,0.4623678683,100,0.53,0.0520062054277,1,ok,track_csv/jasminum-remote/results/108.csv
108,4.5,0.99,2.40178750491,2.41819534843,100,0.53,0.0520062054277,1,ok,track_csv/jasminum-remote/results/108.csv
109,4.75,0.8,0.112669679207,0.129341621402,100,0.49,0.0643912295046,1,ok,track_csv/jasminum-remote/results/109.csv
109,4.75,0.85,0.168188033274,0.184869342347,100,0.49,0.0643912295046,1,ok,track_csv/jasminum-remote/results/109.csv
109,4.75,0.9,0.278330470102,0.295029449822,100,0.49,0.0643912295046,1,ok,track_csv/jasminum-remote/results/109.csv
109,4.75,0.95,0.60731982806,0.624041344433,100,0.49,0.0643912295046,1,ok,track_csv/jasminum-remote/results/109.csv
109,4.75,0.99,3.23490941665,3.25165083105,100,0.49,0.0643912295046,1,ok,track_csv/jasminum-remote/results/109.csv
110,5,0.8,0.345801803557,0.403111859054,100,0.5,0.205919866849,1,ok,track_csv/jasminum-remote/results/110.csv
110,5,0.85,0.520713199152,0.577332022751,100,0.5,0.205919866849,1,ok,track_csv/jasminum-remote/results/110.csv
110,5,0.9,0.866782250847,0.922813433935,100,0.5,0.205919866849,1,ok,track_csv/jasminum-remote/results/110.csv
110,5,0.95,1.89891231522,1.9544310842,100,0.5,0.205919866849,1,ok,track_csv/jasminum-remote/results/110.csv
110,5,0.99,10.1375359825,10.1926867331,100,0.5,0.205919866849,1,ok,track_csv/jasminum-remote/results/110.csv
111,4,0.8,0.0893608948884,0.119347857081,100,0.5,0.0609659435384,1,ok,track_csv/jasminum-remote/results/111.csv
111,4,0.85,0.140684725995,0.170928585185,100,0.5,0.0609659435384,1,ok,track_csv/jasminum-remote/results/111.csv
111,4,0.9,0.242901912329,0.273214005869,100,0.5,0.0609659435384,1,ok,track_csv/jasminum-remote/results/111.csv
111,4,0.95,0.548378552133,0.578641279019,100,0.5,0.0609659435384,1,ok,track_csv/jasminum-remote/results/111.csv
111,4,0.99,2.98754033877,3.01771156609,100,0.5,0.0609659435384,1,ok,track_csv/jasminum-remote/results/111.csv
112,4.25,0.8,0.196626429193,0.244740123715,100,0.47,0.115954040944,1,ok,track_csv/jasminum-remote/results/112.csv
112,4.25,0.85,0.298994505242,0.348518291645,100,0.47,0.115954040944,1,ok,track_csv/jasminum-remote/results/112.csv
112,4.25,0.9,0.503662498807,0.554560447283,100,0.47,0.115954040944,1,ok,track_csv/jasminum-remote/results/112.csv
112,4.25,0.95,1.11797052102,1.17017847097,100,0.47,0.115954040944,1,ok,track_csv/jasminum-remote/results/112.csv
112,4.25,0.99,6.03421085631,6.08740309106,100,0.47,0.115954040944,1,ok,track_csv/jasminum-remote/results/112.csv
113,4.5,0.8,0.0850098725403,0.105505711053,100,0.5,0.0538950206595,1,ok,track_csv/jasminum-remote/results/113.csv
113,4.5,0.85,0.130762630888,0.151104027842,100,0.5,0.0538950206595,1,ok,track_csv/jasminum-remote/results/113.csv
113,4.5,0.9,0.221346275336,0.241526229829,100,0.5,0.0538950206595,1,ok,track_csv/jasminum-remote/results/113.csv
113,4.5,0.95,0.491506829468,0.511529583194,100,0.5,0.0538950206595,1,ok,track_csv/jasminum-remote/results/113.csv
113,4.5,0.99,2.64780990313,2.66771278782,100,0.5,0.0538950206595,1,ok,track_csv/jasminum-remote/results/113.csv
114,4.75,0.8,0.0790822143562,0.103669896373,100,0.51,0.0543773972558,1,ok,track_csv/jasminum-remote/results/114.csv
114,4.75,0.85,0.123179896993,0.148791744535,100,0.51,0.0543773972558,1,ok,track_csv/jasminum-remote/results/114.csv
114,4.75,0.9,0.211864812624,0.238227102385,100,0.51,0.0543773972558,1,ok,track_csv/jasminum-remote/results/114.csv
114,4.75,0.95,0.47833673942,0.50522216567,100,0.51,0.0543773972558,1,ok,track_csv/jasminum-remote/results/114.csv
114,4.75,0.99,2.61003421129,2.6372103323,100,0.51,0.0543773972558,1,ok,track_csv/jasminum-remote/results/114.csv
115,5,0.8,0.116601729941,0.151827904213,100,0.54,0.0866246301207,1,ok,track_csv/jasminum-remote/results/115.csv
115,5,0.85,0.184029939659,0.219495020896,100,0.54,0.0866246301207,1,ok,track_csv/jasminum-remote/results/115.csv
115,5,0.9,0.317774968049,0.353393282753,100,0.54,0.0866246301207,1,ok,track_csv/jasminum-remote/results/115.csv
115,5,0.95,0.717095549448,0.752803812125,100,0.54,0.0866246301207,1,ok,track_csv/jasminum-remote/results/115.csv
115,5,0.99,3.90551652204,3.94126201221,100,0.54,0.0866246301207,1,ok,track_csv/jasminum-remote/results/115.csv
116,4,0.8,0.0887199169276,0.106721303402,100,0.51,0.0559779349043,1,ok,track_csv/jasminum-remote/results/116.csv
116,4,0.85,0.134960501184,0.153171262514,100,0.51,0.0559779349043,1,ok,track_csv/jasminum-remote/results/116.csv
116,4,0.9,0.226885348911,0.245239049729,100,0.51,0.0559779349043,1,ok,track_csv/jasminum-remote/results/116.csv
116,4,0.95,0.501643789089,0.520092812995,100,0.51,0.0559779349043,1,ok,track_csv/jasminum-remote/results/116.csv
116,4,0.99,2.69633375066,2.71483365811,100,0.51,0.0559779349043,1,ok,track_csv/jasminum-remote/results/116.csv
117,4.25,0.8,0.081699213002,0.117279845507,100,0.48,0.0569402816271,1,ok,track_csv/jasminum-remote/results/117.csv
117,4.25,0.85,0.127754373577,0.167311090237,100,0.48,0.0569402816271,1,ok,track_csv/jasminum-remote/results/117.csv
117,4.25,0.9,0.222963158869,0.266606679123,100,0.48,0.0569402816271,1,ok,track_csv/jasminum-remote/results/117.csv
117,4.25,0.95,0.515753998579,0.563229166354,100,0.48,0.0569402816271,1,ok,track_csv/jasminum-remote/results/117.csv
117,4.25,0.99,2.88220576788,2.9323323651,100,0.48,0.0569402816271,1,ok,track_csv/jasminum-remote/results/117.csv
118,4.5,0.8,0.0657950768437,0.0804109680143,100,0.52,0.0433412303802,1,ok,track_csv/jasminum-remote/results/118.csv
118,4.5,0.85,0.101081099784,0.115671171847,100,0.52,0.0433412303802,1,ok,track_csv/jasminum-remote/results/118.csv
118,4.5,0.9,0.170977580846,0.185524294201,100,0.52,0.0433412303802,1,ok,track_csv/jasminum-remote/results/118.csv
118,4.5,0.95,0.379513177208,0.394007978715,100,0.52,0.0433412303802,1,ok,track_csv/jasminum-remote/results/118.csv
118,4.5,0.99,2.04418202041,2.05863240357,100,0.52,0.0433412303802,1,ok,track_csv/jasminum-remote/results/118.csv
119,4.75,0.8,0.0631903395672,0.0836626066635,100,0.52,0.0450938522338,1,ok,track_csv/jasminum-remote/results/119.csv
119,4.75,0.85,0.098798710112,0.120348653816,100,0.52,0.0450938522338,1,ok,track_csv/jasminum-remote/results/119.csv
119,4.75,0.9,0.170488575024,0.193026479292,100,0.52,0.0450938522338,1,ok,track_csv/jasminum-remote/results/119.csv
119,4.75,0.95,0.386531745713,0.409940774991,100,0.52,0.0450938522338,1,ok,track_csv/jasminum-remote/results/119.csv
119,4.75,0.99,2.11786650661,2.14187886675,100,0.52,0.0450938522338,1,ok,track_csv/jasminum-remote/results/119.csv
120,5,0.8,0.111654316002,0.134072691077,100,0.48,0.0650933394009,1,ok,track_csv/jasminum-remote/results/120.csv
120,5,0.85,0.168246910706,0.191267715423,100,0.48,0.0650933394009,1,ok,track_csv/jasminum-remote/results/120.csv
120,5,0.9,0.281321073776,0.304781054023,100,0.48,0.0650933394009,1,ok,track_csv/jasminum-remote/results/120.csv
120,5,0.95,0.620101346552,0.643875763139,100,0.48,0.0650933394009,1,ok,track_csv/jasminum-remote/results/120.csv
120,5,0.99,3.32824433787,3.35220164747,100,0.48,0.0650933394009,1,ok,track_csv/jasminum-remote/results/120.csv
121,4,0.8,0.0997212823755,0.125965136574,100,0.48,0.0611570583225,1,ok,track_csv/jasminum-remote/results/121.csv
121,4,0.85,0.151603028821,0.179701501489,100,0.48,0.0611570583225,1,ok,track_csv/jasminum-remote/results/121.csv
121,4,0.9,0.256321243974,0.28635053706,100,0.48,0.0611570583225,1,ok,track_csv/jasminum-remote/results/121.csv
121,4,0.95,0.572996467783,0.60493973671,100,0.48,0.0611570583225,1,ok,track_csv/jasminum-remote/results/121.csv
121,4,0.99,3.11609056288,3.14948954148,100,0.48,0.0611570583225,1,ok,track_csv/jasminum-remote/results/121.csv
122,4.25,0.8,0.106869152297,0.132741526857,100,0.49,0.0660838330927,1,ok,track_csv/jasminum-remote/results/122.csv
122,4.25,0.85,0.163686351294,0.18972886304,100,0.49,0.0660838330927,1,ok,track_csv/jasminum-remote/results/122.csv
122,4.25,0.9,0.276672580837,0.302784666009,100,0.49,0.0660838330927,1,ok,track_csv/jasminum-remote/results/122.csv
122,4.25,0.95,0.614329171725,0.640445047653,100,0.49,0.0660838330927,1,ok,track_csv/jasminum-remote/results/122.csv
122,4.25,0.99,3.31103711769,3.3371245191,100,0.49,0.0660838330927,1,ok,track_csv/jasminum-remote/results/122.csv
123,4.5,0.8,0.085736360274,0.109091349342,100,0.54,0.0622415084703,1,ok,track_csv/jasminum-remote/results/123.csv
123,4.5,0.85,0.133278918654,0.157711509801,100,0.54,0.0622415084703,1,ok,track_csv/jasminum-remote/results/123.csv
123,4.5,0.9,0.228456465422,0.253920056815,100,0.54,0.0622415084703,1,ok,track_csv/jasminum-remote/results/123.csv
123,4.5,0.95,0.514487888957,0.54090441464,100,0.54,0.0622415084703,1,ok,track_csv/jasminum-remote/results/123.csv
123,4.5,0.99,2.80476682368,2.83187463629,100,0.54,0.0622415084703,1,ok,track_csv/jasminum-remote/results/123.csv
124,4.75,0.8,0.079247428424,0.0945066633503,100,0.51,0.049571057328,1,ok,track_csv/jasminum-remote/results/124.csv
124,4.75,0.85,0.120458392539,0.135640256256,100,0.51,0.049571057328,1,ok,track_csv/jasminum-remote/results/124.csv
124,4.75,0.9,0.202073826583,0.217170551468,100,0.51,0.049571057328,1,ok,track_csv/jasminum-remote/results/124.csv
124,4.75,0.95,0.445557167145,0.460566305151,100,0.51,0.049571057328,1,ok,track_csv/jasminum-remote/results/124.csv
124,4.75,0.99,2.38917184324,2.40411110436,100,0.51,0.049571057328,1,ok,track_csv/jasminum-remote/results/124.csv
125,5,0.8,0.181521009923,0.236127763124,100,0.47,0.111873639261,1,ok,track_csv/jasminum-remote/results/125.csv
125,5,0.85,0.277566884029,0.336253996135,100,0.47,0.111873639261,1,ok,track_csv/jasminum-remote/results/125.csv
125,5,0.9,0.4725043996,0.535045565664,100,0.47,0.111873639261,1,ok,track_csv/jasminum-remote/results/125.csv
125,5,0.95,1.0629845022,1.12900010269,100,0.47,0.111873639261,1,ok,track_csv/jasminum-remote/results/125.csv
125,5,0.99,5.804735323,5.8731884797,100,0.47,0.111873639261,1,ok,track_csv/jasminum-remote/results/125.csv
126,4,0.8,0.256364811543,0.306381499949,100,0.51,0.160704593304,1,ok,track_csv/jasminum-remote/results/126.csv
126,4,0.85,0.388790036075,0.439732646269,100,0.51,0.160704593304,1,ok,track_csv/jasminum-remote/results/126.csv
126,4,0.9,0.652207175056,0.704046010563,100,0.51,0.160704593304,1,ok,track_csv/jasminum-remote/results/126.csv
126,4,0.95,1.44042995256,1.49311160077,100,0.51,0.160704593304,1,ok,track_csv/jasminum-remote/results/126.csv
126,4,0.99,7.74058811096,7.79389664267,100,0.51,0.160704593304,1,ok,track_csv/jasminum-remote/results/126.csv
127,4.25,0.8,0.0980457423066,0.113273324143,100,0.55,0.0665805494207,1,ok,track_csv/jasminum-remote/results/127.csv
127,4.25,0.85,0.149185381009,0.164207839563,100,0.55,0.0665805494207,1,ok,track_csv/jasminum-remote/results/127.csv
127,4.25,0.9,0.250097356755,0.264929275554,100,0.55,0.0665805494207,1,ok,track_csv/jasminum-remote/results/127.csv
127,4.25,0.95,0.550623784165,0.56528131619,100,0.55,0.0665805494207,1,ok,track_csv/jasminum-remote/results/127.csv
127,4.25,0.99,2.94818067007,2.96270976234,100,0.55,0.0665805494207,1,ok,track_csv/jasminum-remote/results/127.csv
128,4.5,0.8,0.0947118203499,0.11788076847,100,0.47,0.055850063513,1,ok,track_csv/jasminum-remote/results/128.csv
128,4.5,0.85,0.144125264958,0.167866238773,100,0.47,0.055850063513,1,ok,track_csv/jasminum-remote/results/128.csv
128,4.5,0.9,0.242852246565,0.267107864034,100,0.47,0.055850063513,1,ok,track_csv/jasminum-remote/results/128.csv
128,4.5,0.95,0.538915733685,0.563624530836,100,0.47,0.055850063513,1,ok,track_csv/jasminum-remote/results/128.csv
128,4.5,0.99,2.90701244597,2.93203968139,100,0.47,0.055850063513,1,ok,track_csv/jasminum-remote/results/128.csv
129,4.75,0.8,0.0791144437627,0.102027888274,100,0.51,0.0535161238306,1,ok,track_csv/jasminum-remote/results/129.csv
129,4.75,0.85,0.123005949417,0.146435059922,100,0.51,0.0535161238306,1,ok,track_csv/jasminum-remote/results/129.csv
129,4.75,0.9,0.210702219876,0.234453867865,100,0.51,0.0535161238306,1,ok,track_csv/jasminum-remote/results/129.csv
129,4.75,0.95,0.473282614567,0.497220046277,100,0.51,0.0535161238306,1,ok,track_csv/jasminum-remote/results/129.csv
129,4.75,0.99,2.57142318039,2.59544005108,100,0.51,0.0535161238306,1,ok,track_csv/jasminum-remote/results/129.csv
130,5,0.8,0.0789565563529,0.101148304118,100,0.5,0.0516691455441,0.99,ok,track_csv/jasminum-remote/results/130.csv
130,5,0.85,0.120294691246,0.144863401319,100,0.5,0.0516691455441,0.99,ok,track_csv/jasminum-remote/results/130.csv
130,5,0.9,0.20444350045,0.231551148307,100,0.5,0.0516691455441,0.99,ok,track_csv/jasminum-remote/results/130.csv
130,5,0.95,0.460748848888,0.490403309262,100,0.5,0.0516691455441,0.99,ok,track_csv/jasminum-remote/results/130.csv
130,5,0.99,2.52595721757,2.55753571697,100,0.5,0.0516691455441,0.99,ok,track_csv/jasminum-remote/results/130.csv
131,4,0.8,0.0608824241227,0.0733744194122,100,0.5,0.0374815335647,1,ok,track_csv/jasminum-remote/results/131.csv
131,4,0.85,0.0922415960889,0.105085973101,100,0.5,0.0374815335647,1,ok,track_csv/jasminum-remote/results/131.csv
131,4,0.9,0.154788259543,0.16797049856,100,0.5,0.0374815335647,1,ok,track_csv/jasminum-remote/results/131.csv
131,4,0.95,0.342246588879,0.355745540259,100,0.5,0.0374815335647,1,ok,track_csv/jasminum-remote/results/131.csv
131,4,0.99,1.84153863198,1.85527280951,100,0.5,0.0374815335647,1,ok,track_csv/jasminum-remote/results/131.csv
132,4.25,0.8,0.0889279646077,0.117918566185,100,0.55,0.0693109607481,1,ok,track_csv/jasminum-remote/results/132.csv
132,4.25,0.85,0.140849560853,0.170941862474,100,0.55,0.0693109607481,1,ok,track_csv/jasminum-remote/results/132.csv
132,4.25,0.9,0.244829641399,0.27579379832,100,0.55,0.0693109607481,1,ok,track_csv/jasminum-remote/results/132.csv
132,4.25,0.95,0.556832625856,0.588463018989,100,0.55,0.0693109607481,1,ok,track_csv/jasminum-remote/results/132.csv
132,4.25,0.99,3.05216920073,3.08420795311,100,0.55,0.0693109607481,1,ok,track_csv/jasminum-remote/results/132.csv
133,4.5,0.8,0.149022066337,0.184631233022,100,0.49,0.0919165228513,1,ok,track_csv/jasminum-remote/results/133.csv
133,4.5,0.85,0.228083580113,0.263895366824,100,0.49,0.0919165228513,1,ok,track_csv/jasminum-remote/results/133.csv
133,4.5,0.9,0.385184945605,0.421145571765,100,0.49,0.0919165228513,1,ok,track_csv/jasminum-remote/results/133.csv
133,4.5,0.95,0.854724461536,0.890800050521,100,0.49,0.0919165228513,1,ok,track_csv/jasminum-remote/results/133.csv
133,4.5,0.99,4.60548308792,4.6416327226,100,0.49,0.0919165228513,1,ok,track_csv/jasminum-remote/results/133.csv
134,4.75,0.8,0.22482541226,0.269405887646,100,0.48,0.13079866407,1,ok,track_csv/jasminum-remote/results/134.csv
134,4.75,0.85,0.337516933921,0.384333664353,100,0.48,0.13079866407,1,ok,track_csv/jasminum-remote/results/134.csv
134,4.75,0.9,0.563529770183,0.612427555061,100,0.48,0.13079866407,1,ok,track_csv/jasminum-remote/results/134.csv
134,4.75,0.95,1.2430096902,1.29380502553,100,0.48,0.13079866407,1,ok,track_csv/jasminum-remote/results/134.csv
134,4.75,0.99,6.6837488974,6.73591954595,100,0.48,0.13079866407,1,ok,track_csv/jasminum-remote/results/134.csv
135,5,0.8,0.11609397345,0.138295882427,100,0.52,0.0745409966938,1,ok,track_csv/jasminum-remote/results/135.csv
135,5,0.85,0.176890687515,0.198938617168,100,0.52,0.0745409966938,1,ok,track_csv/jasminum-remote/results/135.csv
135,5,0.9,0.297209475209,0.319076447053,100,0.52,0.0745409966938,1,ok,track_csv/jasminum-remote/results/135.csv
135,5,0.95,0.655961135813,0.677639909644,100,0.52,0.0745409966938,1,ok,track_csv/jasminum-remote/results/135.csv
135,5,0.99,3.51903711142,3.54056656541,100,0.52,0.0745409966938,1,ok,track_csv/jasminum-remote/results/135.csv
136,4,0.8,0.109748684313,0.130708549078,100,0.52,0.070451450569,1,ok,track_csv/jasminum-remote/results/136.csv
136,4,0.85,0.167384091365,0.188024238678,100,0.52,0.070451450569,1,ok,track_csv/jasminum-remote/results/136.csv
136,4,0.9,0.281229042274,0.301570941285,100,0.52,0.070451450569,1,ok,track_csv/jasminum-remote/results/136.csv
136,4,0.95,0.620393555862,0.640462520161,100,0.52,0.070451450569,1,ok,track_csv/jasminum-remote/results/136.csv
136,4,0.99,3.32645201172,3.34632029934,100,0.52,0.070451450569,1,ok,track_csv/jasminum-remote/results/136.csv
137,4.25,0.8,0.0822480316621,0.0994349945714,100,0.53,0.0551178849957,1,ok,track_csv/jasminum-remote/results/137.csv
137,4.25,0.85,0.125925037128,0.143382433864,100,0.53,0.0551178849957,1,ok,track_csv/jasminum-remote/results/137.csv
137,4.25,0.9,0.212683497074,0.230397344121,100,0.53,0.0551178849957,1,ok,track_csv/jasminum-remote/results/137.csv
137,4.25,0.95,0.472083022439,0.490032656317,100,0.53,0.0551178849957,1,ok,track_csv/jasminum-remote/results/137.csv
137,4.25,0.99,2.54476133942,2.56288287168,100,0.53,0.0551178849957,1,ok,track_csv/jasminum-remote/results/137.csv
138,4.5,0.8,0.0485024373219,0.0578239501459,100,0.45,0.026135565262,1,ok,track_csv/jasminum-remote/results/138.csv
138,4.5,0.85,0.0726846101401,0.0820702121159,100,0.45,0.026135565262,1,ok,track_csv/jasminum-remote/results/138.csv
138,4.5,0.9,0.120807911663,0.130241065851,100,0.45,0.026135565262,1,ok,track_csv/jasminum-remote/results/138.csv
138,4.5,0.95,0.264748724445,0.274215884554,100,0.45,0.026135565262,1,ok,track_csv/jasminum-remote/results/138.csv
138,4.5,0.99,1.41486195966,1.42434834324,100,0.45,0.026135565262,1,ok,track_csv/jasminum-remote/results/138.csv
139,4.75,0.8,0.109952387572,0.134299360336,100,0.5,0.0686035545149,1,ok,track_csv/jasminum-remote/results/139.csv
139,4.75,0.85,0.167461033063,0.192341950789,100,0.5,0.0686035545149,1,ok,track_csv/jasminum-remote/results/139.csv
139,4.75,0.9,0.282181865109,0.30744134935,100,0.5,0.0686035545149,1,ok,track_csv/jasminum-remote/results/139.csv
139,4.75,0.95,0.625608871621,0.651131537147,100,0.5,0.0686035545149,1,ok,track_csv/jasminum-remote/results/139.csv
139,4.75,0.99,3.37008949803,3.39576045115,100,0.5,0.0686035545149,1,ok,track_csv/jasminum-remote/results/139.csv
140,5,0.8,0.108294988466,0.125735570663,100,0.47,0.0595715458808,1,ok,track_csv/jasminum-remote/results/140.csv
140,5,0.85,0.161369528476,0.179051745261,100,0.47,0.0595715458808,1,ok,track_csv/jasminum-remote/results/140.csv
140,5,0.9,0.267015881853,0.284906182313,100,0.47,0.0595715458808,1,ok,track_csv/jasminum-remote/results/140.csv
140,5,0.95,0.583110688607,0.601180777358,100,0.47,0.0595715458808,1,ok,track_csv/jasminum-remote/results/140.csv
140,5,0.99,3.10921528171,3.12741159844,100,0.47,0.0595715458808,1,ok,track_csv/jasminum-remote/results/140.csv
141,4,0.8,0.068497075514,0.0790793607008,100,0.56,0.0479328318442,1,ok,track_csv/jasminum-remote/results/141.csv
141,4,0.85,0.104684746247,0.114976119559,100,0.56,0.0479328318442,1,ok,track_csv/jasminum-remote/results/141.csv
141,4,0.9,0.175856449822,0.185909310139,100,0.56,0.0479328318442,1,ok,track_csv/jasminum-remote/results/141.csv
141,4,0.95,0.387508647119,0.397360784366,100,0.56,0.0479328318442,1,ok,track_csv/jasminum-remote/results/141.csv
141,4,0.99,2.0752740566,2.08498635664,100,0.56,0.0479328318442,1,ok,track_csv/jasminum-remote/results/141.csv
142,4.25,0.8,0.14530115968,0.171650275472,100,0.52,0.092518897829,1,ok,track_csv/jasminum-remote/results/142.csv
142,4.25,0.85,0.220498561889,0.246918909223,100,0.52,0.092518897829,1,ok,track_csv/jasminum-remote/results/142.csv
142,4.25,0.9,0.369582300553,0.396031747815,100,0.52,0.092518897829,1,ok,track_csv/jasminum-remote/results/142.csv
142,4.25,0.95,0.814624602276,0.841074044431,100,0.52,0.092518897829,1,ok,track_csv/jasminum-remote/results/142.csv
142,4.25,0.99,4.36805072497,4.39448532822,100,0.52,0.092518897829,1,ok,track_csv/jasminum-remote/results/142.csv
143,4.5,0.8,0.112314442336,0.131173294452,100,0.45,0.0592883777246,1,ok,track_csv/jasminum-remote/results/143.csv
143,4.5,0.85,0.167077382771,0.186175798652,100,0.45,0.0592883777246,1,ok,track_csv/jasminum-remote/results/143.csv
143,4.5,0.9,0.276168642658,0.295451100062,100,0.45,0.0592883777246,1,ok,track_csv/jasminum-remote/results/143.csv
143,4.5,0.95,0.602635522349,0.622057138559,100,0.45,0.0592883777246,1,ok,track_csv/jasminum-remote/results/143.csv
143,4.5,0.99,3.21161916948,3.23112592894,100,0.45,0.0592883777246,1,ok,track_csv/jasminum-remote/results/143.csv
144,4.75,0.8,0.13370863965,0.198727858983,100,0.47,0.0941541499097,1,ok,track_csv/jasminum-remote/results/144.csv
144,4.75,0.85,0.200853956875,0.282995255799,100,0.47,0.0941541499097,1,ok,track_csv/jasminum-remote/results/144.csv
144,4.75,0.9,0.341023436196,0.45030054203,100,0.47,0.0941541499097,1,ok,track_csv/jasminum-remote/results/144.csv
144,4.75,0.95,0.798342160897,0.950179556318,100,0.47,0.0941541499097,1,ok,track_csv/jasminum-remote/results/144.csv
144,4.75,0.99,4.75036872302,4.94294341561,100,0.47,0.0941541499097,1,ok,track_csv/jasminum-remote/results/144.csv
145,5,0.8,0.0816934397659,0.117269674797,100,0.53,0.0650038397126,1,ok,track_csv/jasminum-remote/results/145.csv
145,5,0.85,0.132352664218,0.169099535464,100,0.53,0.0650038397126,1,ok,track_csv/jasminum-remote/results/145.csv
145,5,0.9,0.23405292792,0.271721457175,100,0.53,0.0650038397126,1,ok,track_csv/jasminum-remote/results/145.csv
145,5,0.95,0.53958315105,0.577925010141,100,0.53,0.0650038397126,1,ok,track_csv/jasminum-remote/results/145.csv
145,5,0.99,2.98383559605,3.02256204871,100,0.53,0.0650038397126,1,ok,track_csv/jasminum-remote/results/145.csv
146,4,0.8,0.0869010093494,0.101656157765,100,0.54,0.0579993981447,1,ok,track_csv/jasminum-remote/results/146.csv
146,4,0.85,0.132403712874,0.146962579696,100,0.54,0.0579993981447,1,ok,track_csv/jasminum-remote/results/146.csv
146,4,0.9,0.222234081978,0.23661397087,100,0.54,0.0579993981447,1,ok,track_csv/jasminum-remote/results/146.csv
146,4,0.95,0.489820568072,0.504038723899,100,0.54,0.0579993981447,1,ok,track_csv/jasminum-remote/results/146.csv
146,4,0.99,2.62476631762,2.63886638616,100,0.54,0.0579993981447,1,ok,track_csv/jasminum-remote/results/146.csv
147,4.25,0.8,0.12546871068,0.164554564993,100,0.49,0.0819215859957,1,ok,track_csv/jasminum-remote/results/147.csv
147,4.25,0.85,0.194038183716,0.235199573663,100,0.49,0.0819215859957,1,ok,track_csv/jasminum-remote/results/147.csv
147,4.25,0.9,0.332237492331,0.375350503956,100,0.49,0.0819215859957,1,ok,track_csv/jasminum-remote/results/147.csv
